epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,1099.53,1.3717,0.58273,0.88997,0.90091,0.84427,0.86745,0.30972,2.12936,0.7344,1.02283,0.0002048,0.0002048,0.0002048
138,1107.25,1.34815,0.56891,0.89204,0.9084,0.85,0.87353,0.30612,2.14191,0.73716,1.02341,0.0001916,0.0001916,0.0001916
139,1115.2,1.34417,0.56877,0.89201,0.90685,0.83444,0.86725,0.30318,2.15984,0.74306,1.02734,0.0001784,0.0001784,0.0001784
140,1123.21,1.36257,0.57182,0.89533,0.90302,0.85,0.87268,0.31109,2.15124,0.73448,1.02281,0.0001652,0.0001652,0.0001652
141,1147,1.31037,0.54496,0.9115,0.88111,0.847,0.85231,0.30595,2.13521,0.73146,1.02629,0.000152,0.000152,0.000152
142,1154.75,1.30656,0.54266,0.90903,0.87362,0.825,0.84157,0.30121,2.14022,0.73902,1.02618,0.0001388,0.0001388,0.0001388
143,1162.4,1.27711,0.53162,0.90233,0.87339,0.84643,0.84927,0.306,2.14492,0.73695,1.0288,0.0001256,0.0001256,0.0001256
144,1170.05,1.26437,0.52964,0.89594,0.89451,0.84286,0.86667,0.30234,2.14416,0.72887,1.02968,0.0001124,0.0001124,0.0001124
145,1177.71,1.27696,0.53108,0.89704,0.8923,0.83929,0.85767,0.3092,2.12903,0.72248,1.02682,9.92e-05,9.92e-05,9.92e-05
146,1185.36,1.24325,0.52097,0.89295,0.90404,0.84118,0.86147,0.30338,2.15144,0.73042,1.03132,8.6e-05,8.6e-05,8.6e-05
147,1193.05,1.269,0.53092,0.89958,0.89022,0.83984,0.85108,0.30585,2.15091,0.73099,1.03329,7.28e-05,7.28e-05,7.28e-05
148,1201.2,1.24632,0.52428,0.89444,0.89671,0.84286,0.85732,0.30711,2.14206,0.73278,1.03255,5.96e-05,5.96e-05,5.96e-05
149,1209.15,1.23812,0.51963,0.89796,0.90095,0.84643,0.85778,0.30835,2.13581,0.7279,1.02868,4.64e-05,4.64e-05,4.64e-05
150,1216.35,1.23499,0.51564,0.89244,0.89852,0.84643,0.86258,0.30814,2.14405,0.73315,1.0309,3.32e-05,3.32e-05,3.32e-05
